Company_ID,Year,Industry,Company_Size,Revenue_GBP,AI_Investment_GBP,AI_Adoption_Pct,AI_Tools_Used,AI_Maturity_Level,Data_Quality_Score,Decision_Accuracy_Pct,Decision_Time_Days,Revenue_Growth_Pct,Employee_Productivity_Index,Customer_Satisfaction_Index,Ethical_Compliance,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes
C0427,2017,Retail,8593,2275458771.54,1242406.42,42.29,3,Medium,4.36,78.83,11.32,1.22,71.34,70.44,No,3795.35,2863.61
C0427,2018,Retail,8593,2744495858.87,994117.97,46.0,4,Medium,4.23,74.24,10.38,7.31,65.97,70.04,No,4172.67,1882.96
C0427,2019,Retail,8593,3245341867.58,1753286.29,50.89,4,Medium,5.87,80.4,9.07,9.94,73.76,73.36,Yes,4146.74,1570.3
C0427,2020,Retail,8593,3122878371.28,1105030.44,45.22,5,Medium,6.02,80.72,11.86,7.05,83.66,70.29,Yes,4525.24,3852.19
C0427,2021,Retail,8593,3010712894.92,1197264.67,54.73,5,Medium,5.17,87.41,14.18,5.2,72.12,66.81,No,3327.9,1405.52
C0427,2022,Retail,8593,3540976814.02,1340820.7,58.44,4,Medium,4.49,77.49,12.66,6.89,72.52,68.02,No,4182.82,2104.69
C0427,2023,Retail,8593,3598248222.92,1870486.88,57.97,6,Medium,5.82,83.2,10.05,6.22,83.93,76.58,No,4289.79,3181.17
C0427,2024,Retail,8593,4600090777.93,1638225.39,63.12,7,Medium,5.42,80.01,4.06,8.43,80.46,60.35,Yes,5327.38,3771.04
C0428,2015,Technology,43151,12957162422.36,24743.33,42.91,4,Medium,1.99,78.26,15.51,0.42,68.52,73.85,No,9397.12,5829.86
C0428,2016,Technology,43151,14280703325.75,22326.14,28.91,1,Low,3.38,76.5,16.1,10.21,66.75,64.12,No,9360.38,5614.11
C0428,2017,Technology,43151,13490429802.37,30744.57,32.08,1,Low,3.45,74.37,11.42,2.04,69.92,69.33,No,9375.24,3085.01
C0428,2018,Technology,43151,16781887716.68,28942.27,31.89,0,Low,2.43,72.27,16.2,9.0,59.23,63.26,No,6903.33,2859.13
C0428,2019,Technology,43151,14314730326.62,26686.01,38.47,2,Low,4.96,78.48,9.7,2.52,74.2,69.5,Yes,7337.02,3254.14
C0428,2020,Technology,43151,15957376922.08,23146.91,38.04,2,Low,4.18,71.06,12.84,4.25,65.09,63.98,No,9321.51,6628.77
C0428,2021,Technology,43151,24466013445.38,27453.66,37.48,2,Low,4.15,72.78,13.36,11.18,64.72,70.42,Yes,8962.22,5370.04
C0428,2022,Technology,43151,23375885377.1,20099.09,54.37,5,Medium,5.17,72.04,13.0,8.79,74.06,56.62,Yes,8302.67,6349.03
C0428,2023,Technology,43151,25728614654.99,18662.96,40.46,4,Medium,4.13,72.68,13.0,8.95,67.24,61.78,Yes,6308.1,2077.61
C0428,2024,Technology,43151,22020732702.08,23117.88,42.08,4,Medium,4.23,76.35,10.97,6.07,71.79,61.44,No,8557.66,4178.01
C0429,2015,Healthcare,10130,9637431105.3,232633.77,43.87,1,Medium,4.34,80.88,11.73,0.98,70.8,63.99,No,10253.34,7054.23
C0429,2016,Healthcare,10130,10214559237.77,264062.52,39.3,4,Low,6.23,81.45,12.82,5.99,67.16,68.84,Yes,6231.35,2127.8
C0429,2017,Healthcare,10130,10439345632.89,240358.1,41.6,2,Medium,6.0,81.11,9.32,4.08,72.07,65.78,No,9851.64,7223.9
C0429,2018,Healthcare,10130,12748757116.66,175312.63,45.04,4,Medium,6.59,77.34,11.79,9.77,85.58,68.44,No,8444.28,3032.42
C0429,2019,Healthcare,10130,11170674719.59,243850.91,50.28,2,Medium,6.2,76.5,13.27,3.76,80.32,66.75,Yes,10136.59,8579.59
C0429,2020,Healthcare,10130,17981186747.32,208898.4,58.68,5,Medium,6.79,85.82,8.02,13.28,91.42,65.8,No,7944.84,4461.71
C0429,2021,Healthcare,10130,16108798915.28,254206.22,53.47,4,Medium,5.64,78.55,8.28,8.94,75.64,67.24,No,8324.17,6312.34
C0429,2022,Healthcare,10130,10739833565.16,259813.0,55.19,5,Medium,6.79,84.79,8.57,1.56,82.77,75.78,Yes,7080.99,6085.82
C0429,2023,Healthcare,10130,11590782113.26,216230.36,51.98,6,Medium,6.34,74.03,11.9,2.33,82.91,67.81,Yes,7129.17,3042.89
C0429,2024,Healthcare,10130,13925642947.97,281700.65,56.33,5,Medium,7.08,82.04,7.04,4.17,79.03,67.56,No,8615.16,7562.38
C0430,2015,Manufacturing,17831,2228948726.44,21231.19,32.08,1,Low,8.16,80.65,9.87,2.12,71.32,59.5,No,42581.78,14335.26
C0430,2016,Manufacturing,17831,2342003503.93,15693.79,36.89,4,Low,7.72,81.07,14.28,5.07,76.46,70.1,No,40619.78,30287.55
C0430,2017,Manufacturing,17831,2329003253.03,18149.33,35.83,2,Low,6.98,75.15,11.15,2.22,75.78,63.5,Yes,52247.07,19388.37
C0430,2018,Manufacturing,17831,2282778608.12,15129.77,30.84,2,Low,7.39,78.28,12.54,0.8,66.62,71.77,No,43108.96,28027.43
C0430,2019,Manufacturing,17831,2947406930.93,16740.61,36.68,3,Low,8.31,78.26,9.6,7.23,73.3,67.04,No,39679.82,19607.72
C0430,2020,Manufacturing,17831,4051009486.06,19689.14,46.57,4,Medium,8.81,84.72,9.5,12.69,83.78,71.04,No,50272.51,38925.65
C0430,2021,Manufacturing,17831,4331429194.45,20947.93,54.28,6,Medium,8.64,86.1,7.26,11.71,82.98,73.17,Yes,50253.75,29255.69
C0430,2022,Manufacturing,17831,5115508321.46,19287.63,45.01,4,Medium,8.54,89.56,10.26,12.6,84.26,75.66,No,34900.31,30213.04
C0430,2023,Manufacturing,17831,3345431069.27,19180.55,50.8,4,Medium,8.19,81.89,8.33,5.21,67.98,72.9,No,46848.39,16325.54
C0430,2024,Manufacturing,17831,3516182904.71,21928.05,53.94,4,Medium,9.42,85.18,7.17,5.2,80.14,68.93,No,51739.52,18642.48
C0431,2015,Healthcare,26609,17240201267.35,19772.88,36.0,4,Low,9.56,82.58,8.5,9.46,75.27,67.34,Yes,19604.98,7322.0
C0431,2016,Healthcare,26609,18857958991.74,19446.55,44.44,3,Medium,9.04,78.94,6.73,9.38,86.71,64.41,Yes,19384.27,10951.36
C0431,2017,Healthcare,26609,19896951753.55,21096.84,37.92,4,Low,8.74,76.15,5.95,7.43,82.86,72.9,No,22635.39,15238.09
C0431,2018,Healthcare,26609,21498209135.98,20993.05,35.31,3,Low,9.06,83.77,8.78,7.63,81.43,72.97,Yes,18799.19,9214.31
C0431,2019,Healthcare,26609,20873622570.61,22031.44,43.47,6,Medium,8.42,80.65,11.21,4.9,81.95,72.51,Yes,21169.09,7621.83
C0431,2020,Healthcare,26609,26218310338.58,18210.79,40.01,5,Medium,8.43,83.71,7.72,8.75,85.91,72.06,Yes,18186.19,11543.35
C0431,2021,Healthcare,26609,19386861283.04,24906.69,40.72,4,Medium,10.0,85.76,8.34,1.98,87.09,60.37,No,21625.96,7736.03
C0431,2022,Healthcare,26609,24122997285.89,23052.98,44.53,4,Medium,9.75,82.17,6.67,4.92,90.23,75.9,No,19832.92,14972.09
C0431,2023,Healthcare,26609,25678584331.09,17739.64,51.36,4,Medium,9.37,90.09,7.25,5.11,80.4,68.79,Yes,23067.01,13607.67
C0431,2024,Healthcare,26609,46556441194.78,19087.59,50.88,4,Medium,10.0,84.85,6.5,11.67,86.56,68.68,Yes,24544.73,8263.09
C0432,2015,Finance,25623,5576705590.16,80116.79,23.92,2,Low,1.24,63.73,16.24,8.31,49.71,62.29,No,2244.8,1305.21
C0432,2016,Finance,25623,5558719908.38,71344.28,32.05,5,Low,2.34,64.44,13.97,-0.32,65.06,65.55,Yes,2584.15,1594.27
C0432,2017,Finance,25623,6993382595.4,117335.14,39.34,4,Low,2.11,72.77,14.18,11.98,65.37,69.02,No,2273.81,1487.01
C0432,2018,Finance,25623,7548010790.65,95136.61,41.74,3,Medium,1.04,72.79,15.18,10.62,58.42,63.57,No,2978.04,1258.6
C0432,2019,Finance,25623,7725667660.17,103421.99,36.56,1,Low,2.82,68.64,16.76,8.49,66.13,60.56,No,2164.05,1311.94
C0432,2020,Finance,25623,9316120864.12,104005.78,41.48,5,Medium,1.03,75.92,18.06,10.81,57.27,60.36,No,2943.87,2072.89
C0432,2021,Finance,25623,7367697468.62,102184.46,47.15,3,Medium,1.32,68.62,13.52,4.75,66.84,65.09,No,2351.5,1002.43
C0432,2022,Finance,25623,7714791296.76,104037.45,47.87,5,Medium,2.5,73.45,15.2,4.75,62.2,65.37,No,3156.11,1937.56
C0432,2023,Finance,25623,7228433318.92,125725.66,52.9,5,Medium,2.55,74.41,15.21,3.3,71.8,63.39,No,2172.85,1551.8
C0432,2024,Finance,25623,7163075434.8,102438.26,51.02,4,Medium,3.2,77.88,14.04,2.82,64.88,69.45,No,2262.6,1078.37
C0433,2015,Manufacturing,41859,6908914857.67,79702.31,33.43,3,Low,6.59,76.81,12.97,2.21,76.43,70.71,Yes,99252.96,40953.48
C0433,2016,Manufacturing,41859,7560211359.54,123004.65,39.45,3,Low,7.24,84.35,11.86,9.43,74.82,72.03,No,103321.31,84672.13
C0433,2017,Manufacturing,41859,7837263206.92,91864.65,32.27,2,Low,8.05,81.06,8.45,6.51,76.3,74.69,Yes,129792.45,98876.76
C0433,2018,Manufacturing,41859,7458491796.71,123921.97,42.42,3,Medium,8.19,81.11,8.59,2.58,71.43,64.49,No,82728.6,72777.79
C0433,2019,Manufacturing,41859,8606988358.28,110236.91,42.81,2,Medium,7.87,84.69,7.65,5.65,77.09,63.48,No,103522.09,43444.34
C0433,2020,Manufacturing,41859,11017235745.63,128083.05,44.5,6,Medium,8.12,82.09,8.04,9.78,78.48,71.12,Yes,128800.58,113409.37
C0433,2021,Manufacturing,41859,11552651405.09,156598.31,58.97,5,Medium,8.13,87.17,5.94,8.95,87.27,74.76,No,83430.11,52110.59
C0433,2022,Manufacturing,41859,11320165088.94,140773.51,54.94,5,Medium,8.22,84.28,3.38,7.31,79.89,62.33,Yes,125208.49,68677.23
C0433,2023,Manufacturing,41859,14604264111.72,130705.56,57.69,5,Medium,9.24,89.19,9.35,9.81,77.27,70.96,No,89515.71,67434.46
C0433,2024,Manufacturing,41859,12894860302.9,118725.13,62.51,6,Medium,8.65,88.44,7.55,7.18,92.76,74.42,No,82889.44,52177.05
C0434,2015,Retail,28853,5646088700.44,110429.14,34.51,3,Low,7.63,81.6,11.29,6.59,71.42,65.51,Yes,14485.49,6988.21
C0434,2016,Retail,28853,5879399946.39,121734.75,40.97,4,Medium,7.73,79.7,9.39,4.13,75.63,60.9,Yes,14761.38,6875.23
C0434,2017,Retail,28853,6155766316.43,144990.85,43.38,4,Medium,9.1,85.13,9.7,4.42,78.07,67.03,Yes,13297.83,11913.35
C0434,2018,Retail,28853,6600923713.74,129152.71,49.08,4,Medium,9.11,89.63,9.26,5.35,88.28,68.75,Yes,16758.59,7989.34
C0434,2019,Retail,28853,8250103991.53,140292.45,45.74,5,Medium,6.33,83.72,10.72,9.95,89.59,68.05,No,11377.24,5056.8
C0434,2020,Retail,28853,8174554830.73,139177.61,39.99,3,Low,8.34,85.72,8.39,7.68,77.39,72.03,Yes,18327.25,10281.74
C0434,2021,Retail,28853,9258794990.7,131104.08,51.97,5,Medium,8.9,85.2,5.78,8.59,84.63,65.39,No,12666.25,5643.87
C0434,2022,Retail,28853,7705103251.01,108383.56,54.37,4,Medium,7.0,84.39,8.44,4.54,68.95,71.99,No,10619.18,4670.39
C0434,2023,Retail,28853,11415484789.01,128356.12,46.04,4,Medium,8.62,84.57,10.71,9.2,89.44,71.02,No,9774.09,5611.13
C0434,2024,Retail,28853,6610700967.06,144869.2,55.55,7,Medium,8.42,85.91,8.59,1.77,80.52,64.95,No,14427.01,6007.48
C0435,2015,Healthcare,683,1980783090.48,33745.15,32.54,4,Low,9.3,83.52,5.86,12.14,84.8,69.95,Yes,569.53,318.84
C0435,2016,Healthcare,683,2116812642.82,31501.67,34.51,4,Low,7.87,82.38,7.92,6.87,74.16,84.34,Yes,651.1,299.97
C0435,2017,Healthcare,683,2372954186.23,29354.72,33.69,4,Low,8.82,81.55,8.22,9.45,78.77,74.46,Yes,598.9,529.28
C0435,2018,Healthcare,683,2424746964.18,32792.42,38.59,3,Low,8.41,81.71,10.06,6.97,79.11,63.73,No,454.85,342.83
C0435,2019,Healthcare,683,2193630263.64,37777.2,37.76,4,Low,10.0,82.45,10.21,2.58,78.23,62.22,No,477.46,212.09
C0435,2020,Healthcare,683,2307705522.16,35652.09,44.22,4,Medium,7.9,81.47,7.44,3.1,81.29,72.22,No,514.89,352.09
C0435,2021,Healthcare,683,2989237827.68,27495.22,42.59,5,Medium,8.51,82.08,10.51,7.1,81.23,68.79,No,521.03,392.25
C0435,2022,Healthcare,683,1950621845.86,39754.56,52.69,6,Medium,8.11,83.03,7.74,-0.22,78.33,68.55,No,588.07,500.89
C0435,2023,Healthcare,683,3046321121.91,33026.81,50.78,3,Medium,10.0,91.04,9.4,5.53,97.31,76.12,Yes,477.05,338.37
C0435,2024,Healthcare,683,4330671868.69,32205.88,46.95,6,Medium,10.0,82.51,8.73,9.08,94.26,72.56,No,607.77,462.47
C0436,2015,Technology,8495,10227686789.5,17920.42,35.29,1,Low,6.16,75.37,9.21,7.34,72.26,62.59,Yes,1644.37,1299.3
C0436,2016,Technology,8495,10623456298.26,17790.03,27.4,3,Low,7.33,81.54,13.34,3.87,67.91,67.22,Yes,1938.71,1083.12
C0436,2017,Technology,8495,12160476418.55,25581.37,32.67,4,Low,7.35,78.39,14.01,9.04,69.62,68.81,Yes,1399.59,782.66
C0436,2018,Technology,8495,12598899763.95,20905.69,48.39,3,Medium,8.63,87.52,8.6,7.2,86.71,76.48,No,2329.2,2016.54
C0436,2019,Technology,8495,14617407194.92,21813.63,39.74,3,Low,6.21,81.11,10.38,9.34,74.46,68.81,Yes,1694.65,512.36
C0436,2020,Technology,8495,13327239986.79,21002.48,38.83,4,Low,8.07,80.55,11.04,5.44,74.75,69.89,No,1846.63,637.51
C0436,2021,Technology,8495,19409408370.34,18247.96,47.81,4,Medium,8.52,78.11,10.07,11.27,79.95,68.51,Yes,1573.94,1202.2
C0436,2022,Technology,8495,14482901669.79,21348.46,47.55,5,Medium,7.35,82.14,8.29,5.1,79.99,67.15,No,1686.4,908.8
C0436,2023,Technology,8495,15928064372.9,18051.41,44.47,4,Medium,7.52,84.82,7.87,5.69,81.54,67.16,Yes,1539.47,749.26
C0436,2024,Technology,8495,18495146641.11,27173.0,48.4,4,Medium,7.14,77.49,10.01,6.8,78.99,69.05,No,1405.8,589.46
C0437,2015,Healthcare,1844,3906719928.59,105716.45,44.42,2,Medium,5.87,84.0,12.6,11.22,67.53,68.85,Yes,1698.09,1437.82
C0437,2016,Healthcare,1844,4292393265.77,123590.1,32.22,3,Low,6.65,79.67,9.97,9.87,65.72,65.79,No,1277.74,384.3
C0437,2017,Healthcare,1844,4342302471.52,113304.11,42.89,3,Medium,7.09,75.45,10.31,5.43,73.36,71.1,No,1649.43,1086.73
C0437,2018,Healthcare,1844,4396187572.16,96119.33,31.57,2,Low,6.89,80.4,12.72,4.01,77.45,69.39,No,1544.89,857.7
C0437,2019,Healthcare,1844,5589673765.05,109891.27,42.47,4,Medium,6.77,77.96,10.68,9.37,82.04,66.15,No,1466.01,771.06
C0437,2020,Healthcare,1844,5870264125.86,127227.33,51.22,5,Medium,7.4,86.85,6.67,8.48,71.96,77.16,No,1598.95,1049.97
C0437,2021,Healthcare,1844,5478398414.72,122865.73,55.73,5,Medium,7.01,80.48,11.3,5.8,74.32,69.33,Yes,1820.28,1010.69
C0437,2022,Healthcare,1844,6756745971.71,79420.85,49.59,3,Medium,7.61,87.25,7.36,8.14,87.0,73.3,Yes,1236.14,765.69
C0437,2023,Healthcare,1844,5653796160.37,101669.13,46.57,4,Medium,6.89,86.99,10.45,4.73,73.92,74.79,No,1194.28,1039.79
C0437,2024,Healthcare,1844,9898869286.69,93919.44,50.64,6,Medium,7.03,81.82,8.72,10.88,70.72,66.85,No,1588.07,1037.65
C0438,2015,Finance,36535,8112130139.62,122112.66,39.69,1,Low,9.36,85.24,8.55,4.38,78.05,68.42,No,3256.84,2840.23
C0438,2016,Finance,36535,8869083415.9,135977.49,50.75,2,Medium,9.89,84.04,5.69,9.33,88.78,71.68,No,3864.36,2023.83
C0438,2017,Finance,36535,9224949040.56,115414.61,45.35,4,Medium,10.0,80.28,5.57,6.64,77.25,64.2,Yes,2516.57,1093.19
C0438,2018,Finance,36535,11401380498.63,118960.09,46.54,4,Medium,10.0,85.14,5.33,12.01,95.65,62.39,Yes,3876.24,3234.61
C0438,2019,Finance,36535,10216289604.91,157062.03,46.12,2,Medium,9.86,85.83,5.48,5.94,85.21,77.16,Yes,3415.39,1196.04
C0438,2020,Finance,36535,9810932848.87,113792.01,45.17,3,Medium,10.0,88.55,6.01,3.88,78.43,75.22,Yes,3713.98,1329.57
C0438,2021,Finance,36535,8066595565.25,161626.95,49.87,4,Medium,9.28,84.35,6.38,-0.09,87.2,72.98,No,3318.86,1202.03
C0438,2022,Finance,36535,13165288568.25,153344.29,52.62,5,Medium,10.0,90.9,6.6,7.16,102.77,73.63,No,3740.34,2408.67
C0438,2023,Finance,36535,13753601404.31,153992.93,61.74,3,Medium,10.0,87.27,9.26,6.82,90.93,71.26,Yes,4588.04,3769.3
C0438,2024,Finance,36535,16103435706.67,175112.65,72.93,8,High,10.0,92.89,4.04,7.92,90.54,71.97,Yes,3361.2,2320.82
C0439,2015,Manufacturing,7336,14961253092.6,57295.53,29.49,1,Low,5.48,75.97,13.39,7.97,83.74,68.78,Yes,22362.39,19631.97
C0439,2016,Manufacturing,7336,15214573407.12,54264.96,26.33,3,Low,4.3,66.6,13.79,1.69,66.27,62.37,No,20313.26,13842.44
C0439,2017,Manufacturing,7336,15673512306.81,65541.44,36.2,1,Low,3.52,74.6,11.79,2.35,70.34,65.88,No,20488.29,6838.34
C0439,2018,Manufacturing,7336,15749171632.81,59662.7,35.86,3,Low,4.2,75.49,12.85,1.73,75.89,72.12,Yes,15931.34,6384.56
C0439,2019,Manufacturing,7336,16484320288.14,72942.0,36.57,3,Low,5.34,79.84,13.08,2.45,66.35,68.66,No,21123.48,12318.53
C0439,2020,Manufacturing,7336,24189872019.16,65185.8,46.02,3,Medium,4.17,75.84,10.81,10.09,64.51,61.99,Yes,16960.22,11420.87
C0439,2021,Manufacturing,7336,22380988918.45,60262.19,46.88,3,Medium,4.05,72.43,13.48,6.94,79.67,71.58,No,16036.15,9173.51
C0439,2022,Manufacturing,7336,31063316582.56,48269.33,53.91,4,Medium,5.25,80.75,11.59,11.0,74.85,70.0,No,18912.54,14501.44
C0439,2023,Manufacturing,7336,23218504146.34,75910.66,60.64,6,Medium,6.0,93.24,10.85,5.65,77.03,61.43,No,17287.68,9140.69
C0439,2024,Manufacturing,7336,34654574521.45,67206.56,48.36,4,Medium,6.35,78.56,10.54,9.78,73.84,58.43,No,19185.95,14931.34
C0440,2015,Technology,25488,6370600641.41,35093.96,23.01,2,Low,3.85,68.05,16.07,9.66,58.54,58.23,No,3482.18,1972.52
C0440,2016,Technology,25488,6907197835.89,31723.3,35.11,3,Low,4.69,76.12,13.13,8.42,60.73,60.9,No,4017.84,1889.61
C0440,2017,Technology,25488,7016298799.95,34622.61,34.3,3,Low,4.4,68.82,12.07,4.95,52.97,60.54,No,5960.8,3256.95
C0440,2018,Technology,25488,7962012256.96,39755.72,33.74,3,Low,5.46,73.35,15.19,7.72,70.82,66.88,No,4928.38,2699.13
C0440,2019,Technology,25488,7732486814.37,37017.88,37.11,3,Low,4.92,72.73,12.6,4.96,64.39,65.04,No,5685.42,4871.5
C0440,2020,Technology,25488,9022989014.5,39105.59,50.02,5,Medium,3.85,74.71,13.22,7.21,74.65,68.05,No,5935.05,4439.23
C0440,2021,Technology,25488,13039532766.14,32160.37,52.71,4,Medium,5.24,83.41,9.26,12.68,79.14,66.64,No,5663.28,2241.66
C0440,2022,Technology,25488,10838658508.22,36245.58,54.51,5,Medium,5.79,79.93,10.54,7.89,72.49,75.31,No,5100.25,3937.28
C0440,2023,Technology,25488,17379021738.4,34691.73,54.2,5,Medium,5.49,82.01,11.83,13.37,68.8,67.67,Yes,5897.23,2869.46
C0440,2024,Technology,25488,9396331765.96,39888.12,48.07,5,Medium,4.34,75.42,13.33,4.41,68.74,72.87,No,5684.04,2777.18
C0441,2015,Retail,7028,8798887504.25,370831.99,40.18,5,Medium,7.81,80.82,12.44,9.55,73.02,76.59,No,3537.51,1243.95
C0441,2016,Retail,7028,9508669338.44,377136.49,46.18,5,Medium,7.7,74.92,8.85,8.07,72.3,72.02,No,3540.82,1438.38
C0441,2017,Retail,7028,11562845679.93,407806.21,41.32,1,Medium,9.75,85.62,6.33,14.64,83.41,77.64,No,3112.96,1203.84
C0441,2018,Retail,7028,10850801534.12,351144.08,38.59,4,Low,8.68,78.46,9.13,7.24,86.41,69.59,Yes,2987.14,2245.48
C0441,2019,Retail,7028,11256593091.7,444511.48,50.17,4,Medium,8.51,83.02,8.19,6.35,90.17,70.24,Yes,2902.37,1523.68
C0441,2020,Retail,7028,12102528820.8,335167.64,48.46,4,Medium,9.01,86.14,9.98,6.58,83.29,67.14,Yes,3882.01,2327.14
C0441,2021,Retail,7028,16488719667.22,428851.12,52.33,4,Medium,9.75,81.62,5.67,11.03,86.57,62.92,Yes,3868.27,2882.15
C0441,2022,Retail,7028,15178893456.98,402596.03,62.31,5,Medium,8.62,82.87,11.59,8.1,91.16,64.03,Yes,3399.65,2697.14
C0441,2023,Retail,7028,12372047324.97,306321.81,56.96,3,Medium,8.82,88.15,7.3,4.35,72.6,66.31,Yes,2766.56,2083.6
C0441,2024,Retail,7028,11865445288.75,282875.72,58.01,6,Medium,9.43,84.99,5.2,3.38,85.39,67.21,No,2971.73,896.51
C0442,2015,Healthcare,6874,16613407960.88,33114.93,31.79,2,Low,6.05,77.02,13.86,7.26,75.03,61.76,Yes,6759.5,3666.64
C0442,2016,Healthcare,6874,17879141284.33,38201.98,35.44,4,Low,5.91,76.61,11.21,7.62,70.7,67.84,No,5688.23,4226.85
C0442,2017,Healthcare,6874,19181101120.51,39223.14,43.02,2,Medium,6.56,77.58,9.72,7.45,67.39,58.13,Yes,5354.24,3922.56
C0442,2018,Healthcare,6874,18999685068.73,43778.27,34.94,4,Low,7.15,80.72,10.32,4.58,75.06,69.62,Yes,5885.14,2035.24
C0442,2019,Healthcare,6874,21834839141.72,31094.55,39.08,3,Low,6.72,79.8,10.46,7.07,73.03,70.5,No,5510.1,3830.83
C0442,2020,Healthcare,6874,23533690330.84,39336.76,46.09,5,Medium,7.2,81.48,10.2,7.21,75.48,66.95,No,5960.26,5134.09
C0442,2021,Healthcare,6874,22760566259.9,30925.73,48.51,4,Medium,8.36,76.43,7.93,5.39,78.32,66.14,No,4973.66,2049.23
C0442,2022,Healthcare,6874,20531024579.21,52532.31,53.04,5,Medium,6.48,80.77,7.06,3.07,75.21,72.08,No,5776.53,3561.22
C0442,2023,Healthcare,6874,30324993208.71,33413.27,45.9,4,Medium,8.16,84.54,8.76,7.81,86.52,74.86,Yes,6481.68,3366.86
C0442,2024,Healthcare,6874,32807291454.78,48058.43,50.83,5,Medium,8.42,85.31,8.09,7.85,73.44,72.35,No,5269.31,4302.94
C0443,2015,Finance,12110,8945097471.44,126578.55,40.05,3,Medium,4.91,77.1,12.16,10.64,75.37,67.18,No,1007.03,321.02
C0443,2016,Finance,12110,9294475688.61,127171.13,36.32,2,Low,5.03,74.67,11.31,3.91,66.05,66.87,No,1001.67,857.79
C0443,2017,Finance,12110,8994807994.7,127866.14,34.65,3,Low,5.63,75.23,13.09,0.28,68.43,67.55,No,1274.83,860.45
C0443,2018,Finance,12110,9617145342.35,121715.93,46.08,3,Medium,5.83,79.19,9.56,2.44,77.81,67.36,No,899.17,375.51
C0443,2019,Finance,12110,11242976119.83,138481.2,45.31,5,Medium,4.74,81.59,12.04,5.88,71.88,72.27,Yes,985.09,733.93
C0443,2020,Finance,12110,14127743142.12,98649.93,50.2,3,Medium,6.15,77.88,9.9,9.57,85.46,71.0,No,1382.86,828.36
C0443,2021,Finance,12110,12365154865.95,108046.32,37.52,3,Low,6.59,75.46,12.18,5.54,64.86,67.62,Yes,868.84,546.41
C0443,2022,Finance,12110,15771694496.79,128229.7,52.36,7,Medium,5.2,80.96,13.46,8.44,69.49,73.54,No,931.29,603.84
C0443,2023,Finance,12110,18684944344.12,107209.93,54.09,5,Medium,6.02,82.61,11.87,9.64,89.02,70.22,Yes,1386.68,492.16
C0443,2024,Finance,12110,17085724764.1,115423.35,52.28,4,Medium,6.4,75.75,10.26,7.46,78.02,68.49,Yes,869.05,425.43
C0444,2015,Manufacturing,24853,16593802073.34,981103.32,35.75,4,Low,5.66,76.97,10.38,10.3,66.81,64.76,Yes,71509.83,26387.93
C0444,2016,Manufacturing,24853,17385242173.22,755358.56,44.7,6,Medium,6.82,76.73,10.66,4.77,78.09,59.91,No,53072.54,44756.58
C0444,2017,Manufacturing,24853,19568965968.88,874828.9,50.93,3,Medium,7.46,83.37,8.76,8.6,74.9,65.95,No,68945.19,46694.66
C0444,2018,Manufacturing,24853,18928278524.65,711728.4,46.34,3,Medium,6.06,79.22,13.46,4.49,72.35,70.1,No,51179.86,24190.7
C0444,2019,Manufacturing,24853,24247000335.35,728676.3,52.77,5,Medium,6.01,79.41,11.61,9.95,65.3,65.9,No,81872.08,62499.15
C0444,2020,Manufacturing,24853,18210621730.32,693464.94,53.25,3,Medium,7.06,80.69,8.75,1.88,86.32,66.55,No,74805.74,49047.97
C0444,2021,Manufacturing,24853,25270536379.59,956819.56,47.94,4,Medium,7.27,82.49,10.33,7.26,75.12,66.18,No,62447.53,32190.66
C0444,2022,Manufacturing,24853,27963427889.03,1057640.22,57.62,6,Medium,7.74,80.03,7.18,7.74,85.58,72.28,Yes,74613.02,32079.28
C0444,2023,Manufacturing,24853,35693562258.29,922515.27,60.83,7,Medium,8.1,87.84,8.5,10.05,88.11,71.83,Yes,50845.18,17808.07
C0444,2024,Manufacturing,24853,39690481072.28,937529.06,59.18,7,Medium,7.48,82.82,7.77,10.17,81.27,80.75,No,83223.8,37507.65
C0445,2015,Healthcare,5606,14726085158.17,342898.99,35.96,4,Low,5.32,79.26,14.64,9.31,65.19,65.11,No,4341.77,1650.88
C0445,2016,Healthcare,5606,15468560022.52,393634.47,43.23,4,Medium,4.84,76.99,11.2,5.04,76.6,65.72,Yes,3940.79,2254.61
C0445,2017,Healthcare,5606,16587402765.74,315707.6,47.4,3,Medium,5.52,77.97,10.36,6.13,78.32,66.82,No,3252.48,2214.5
C0445,2018,Healthcare,5606,20589146341.09,369469.97,47.49,6,Medium,5.81,77.58,7.64,11.82,71.46,69.47,No,4299.37,1506.36
C0445,2019,Healthcare,5606,19108445030.79,412151.88,41.57,4,Medium,4.62,73.88,11.71,6.73,70.62,63.98,No,3347.64,2950.24
C0445,2020,Healthcare,5606,22851956290.63,420868.68,49.45,5,Medium,5.72,77.81,9.87,9.19,74.13,63.47,Yes,3899.59,2022.37
C0445,2021,Healthcare,5606,26286943696.52,376061.7,52.55,5,Medium,6.15,77.2,8.96,10.14,82.4,74.74,No,3785.52,2770.89
C0445,2022,Healthcare,5606,21581436521.45,432984.04,55.9,5,Medium,6.42,76.89,8.34,5.61,72.92,69.99,Yes,4693.54,3418.94
C0445,2023,Healthcare,5606,24668191834.55,384498.18,58.96,4,Medium,4.76,80.29,10.87,6.66,73.11,62.27,No,4279.76,2107.03
